func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glVertexAttribI1iv,-1,0,void,N/A,N/A,out,fixed,N/A
glVertexAttribI1iv,0,0,GLuint,index,N/A,in,fixed,??
glVertexAttribI1iv,1,1,"const GLint *",v0,???,???,???,???
glVertexAttribI1uiv,-1,0,void,N/A,N/A,out,fixed,N/A
glVertexAttribI1uiv,0,0,GLuint,index,N/A,in,fixed,??
glVertexAttribI1uiv,1,1,"const GLuint *",v0,???,???,???,???
glVertexAttribI2iv,-1,0,void,N/A,N/A,out,fixed,N/A
glVertexAttribI2iv,0,0,GLuint,index,N/A,in,fixed,??
glVertexAttribI2iv,1,1,"const GLint *",v0,???,???,???,???
glVertexAttribI2uiv,-1,0,void,N/A,N/A,out,fixed,N/A
glVertexAttribI2uiv,0,0,GLuint,index,N/A,in,fixed,??
glVertexAttribI2uiv,1,1,"const GLuint *",v0,???,???,???,???
glVertexAttribI3iv,-1,0,void,N/A,N/A,out,fixed,N/A
glVertexAttribI3iv,0,0,GLuint,index,N/A,in,fixed,??
glVertexAttribI3iv,1,1,"const GLint *",v0,???,???,???,???
glVertexAttribI3uiv,-1,0,void,N/A,N/A,out,fixed,N/A
glVertexAttribI3uiv,0,0,GLuint,index,N/A,in,fixed,??
glVertexAttribI3uiv,1,1,"const GLuint *",v0,???,???,???,???
glVertexAttribI4bv,-1,0,void,N/A,N/A,out,fixed,N/A
glVertexAttribI4bv,0,0,GLuint,index,N/A,in,fixed,??
glVertexAttribI4bv,1,1,"const GLbyte *",v0,???,???,???,???
glVertexAttribI4iv,-1,0,void,N/A,N/A,out,fixed,N/A
glVertexAttribI4iv,0,0,GLuint,index,N/A,in,fixed,??
glVertexAttribI4iv,1,1,"const GLint *",v0,???,???,???,???
glVertexAttribI4sv,-1,0,void,N/A,N/A,out,fixed,N/A
glVertexAttribI4sv,0,0,GLuint,index,N/A,in,fixed,??
glVertexAttribI4sv,1,1,"const GLshort *",v0,???,???,???,???
glVertexAttribI4ubv,-1,0,void,N/A,N/A,out,fixed,N/A
glVertexAttribI4ubv,0,0,GLuint,index,N/A,in,fixed,??
glVertexAttribI4ubv,1,1,"const GLubyte *",v0,???,???,???,???
glVertexAttribI4uiv,-1,0,void,N/A,N/A,out,fixed,N/A
glVertexAttribI4uiv,0,0,GLuint,index,N/A,in,fixed,??
glVertexAttribI4uiv,1,1,"const GLuint *",v0,???,???,???,???
