func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glGetUniformiv,-1,0,void,N/A,N/A,out,fixed,N/A
glGetUniformiv,0,0,GLuint,program,N/A,in,fixed,??
glGetUniformiv,1,0,GLint,location,N/A,in,fixed,??
glGetUniformiv,2,1,"GLint *",params,???,???,???,???
glGetVertexAttribPointerv,-1,0,void,N/A,N/A,out,fixed,N/A
glGetVertexAttribPointerv,0,0,GLuint,index,N/A,in,fixed,??
glGetVertexAttribPointerv,1,0,GLenum,pname,N/A,in,fixed,??
glGetVertexAttribPointerv,2,2,"void * *",pointer,???,???,???,???
glGetVertexAttribdv,-1,0,void,N/A,N/A,out,fixed,N/A
glGetVertexAttribdv,0,0,GLuint,index,N/A,in,fixed,??
glGetVertexAttribdv,1,0,GLenum,pname,N/A,in,fixed,??
glGetVertexAttribdv,2,1,"GLdouble *",params,???,???,???,???
glGetVertexAttribfv,-1,0,void,N/A,N/A,out,fixed,N/A
glGetVertexAttribfv,0,0,GLuint,index,N/A,in,fixed,??
glGetVertexAttribfv,1,0,GLenum,pname,N/A,in,fixed,??
glGetVertexAttribfv,2,1,"GLfloat *",params,???,???,???,???
glGetVertexAttribiv,-1,0,void,N/A,N/A,out,fixed,N/A
glGetVertexAttribiv,0,0,GLuint,index,N/A,in,fixed,??
glGetVertexAttribiv,1,0,GLenum,pname,N/A,in,fixed,??
glGetVertexAttribiv,2,1,"GLint *",params,???,???,???,???
glShaderSource,-1,0,void,N/A,N/A,out,fixed,N/A
glShaderSource,0,0,GLuint,shader,N/A,in,fixed,??
glShaderSource,1,0,GLsizei,count,N/A,in,fixed,??
glShaderSource,2,2,"const GLchar * const *",string,???,???,???,???
glShaderSource,3,1,"const GLint *",length,???,???,???,???
glUniform1fv,-1,0,void,N/A,N/A,out,fixed,N/A
glUniform1fv,0,0,GLint,location,N/A,in,fixed,??
glUniform1fv,1,0,GLsizei,count,N/A,in,fixed,??
glUniform1fv,2,1,"const GLfloat *",value,???,???,???,???
glUniform1iv,-1,0,void,N/A,N/A,out,fixed,N/A
glUniform1iv,0,0,GLint,location,N/A,in,fixed,??
glUniform1iv,1,0,GLsizei,count,N/A,in,fixed,??
glUniform1iv,2,1,"const GLint *",value,???,???,???,???
