func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glTexCoord2dv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord2dv,0,1,"const GLdouble *",v,???,???,???,???
glTexCoord2fv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord2fv,0,1,"const GLfloat *",v,???,???,???,???
glTexCoord2iv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord2iv,0,1,"const GLint *",v,???,???,???,???
glTexCoord2sv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord2sv,0,1,"const GLshort *",v,???,???,???,???
glTexCoord3dv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord3dv,0,1,"const GLdouble *",v,???,???,???,???
glTexCoord3fv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord3fv,0,1,"const GLfloat *",v,???,???,???,???
glTexCoord3iv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord3iv,0,1,"const GLint *",v,???,???,???,???
glTexCoord3sv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord3sv,0,1,"const GLshort *",v,???,???,???,???
glTexCoord4dv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord4dv,0,1,"const GLdouble *",v,???,???,???,???
glTexCoord4fv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord4fv,0,1,"const GLfloat *",v,???,???,???,???
glTexCoord4iv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord4iv,0,1,"const GLint *",v,???,???,???,???
