func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glReplacementCodeuiVertex3fvSUN,-1,0,void,N/A,N/A,out,fixed,N/A
glReplacementCodeuiVertex3fvSUN,0,1,"const GLuint *",rc,???,???,???,???
glReplacementCodeuiVertex3fvSUN,1,1,"const GLfloat *",v,???,???,???,???
glTexCoord2fColor3fVertex3fvSUN,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord2fColor3fVertex3fvSUN,0,1,"const GLfloat *",tc,???,???,???,???
glTexCoord2fColor3fVertex3fvSUN,1,1,"const GLfloat *",c,???,???,???,???
glTexCoord2fColor3fVertex3fvSUN,2,1,"const GLfloat *",v,???,???,???,???
glTexCoord2fColor4fNormal3fVertex3fvSUN,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord2fColor4fNormal3fVertex3fvSUN,0,1,"const GLfloat *",tc,???,???,???,???
glTexCoord2fColor4fNormal3fVertex3fvSUN,1,1,"const GLfloat *",c,???,???,???,???
glTexCoord2fColor4fNormal3fVertex3fvSUN,2,1,"const GLfloat *",n,???,???,???,???
glTexCoord2fColor4fNormal3fVertex3fvSUN,3,1,"const GLfloat *",v,???,???,???,???
glTexCoord2fColor4ubVertex3fvSUN,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord2fColor4ubVertex3fvSUN,0,1,"const GLfloat *",tc,???,???,???,???
glTexCoord2fColor4ubVertex3fvSUN,1,1,"const GLubyte *",c,???,???,???,???
glTexCoord2fColor4ubVertex3fvSUN,2,1,"const GLfloat *",v,???,???,???,???
