func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glRasterPos2sv,-1,0,void,N/A,N/A,out,fixed,N/A
glRasterPos2sv,0,1,"const GLshort *",v,???,???,???,???
glRasterPos3dv,-1,0,void,N/A,N/A,out,fixed,N/A
glRasterPos3dv,0,1,"const GLdouble *",v,???,???,???,???
glRasterPos3fv,-1,0,void,N/A,N/A,out,fixed,N/A
glRasterPos3fv,0,1,"const GLfloat *",v,???,???,???,???
glRasterPos3iv,-1,0,void,N/A,N/A,out,fixed,N/A
glRasterPos3iv,0,1,"const GLint *",v,???,???,???,???
glRasterPos3sv,-1,0,void,N/A,N/A,out,fixed,N/A
glRasterPos3sv,0,1,"const GLshort *",v,???,???,???,???
glRasterPos4dv,-1,0,void,N/A,N/A,out,fixed,N/A
glRasterPos4dv,0,1,"const GLdouble *",v,???,???,???,???
glRasterPos4fv,-1,0,void,N/A,N/A,out,fixed,N/A
glRasterPos4fv,0,1,"const GLfloat *",v,???,???,???,???
glRasterPos4iv,-1,0,void,N/A,N/A,out,fixed,N/A
glRasterPos4iv,0,1,"const GLint *",v,???,???,???,???
glRasterPos4sv,-1,0,void,N/A,N/A,out,fixed,N/A
glRasterPos4sv,0,1,"const GLshort *",v,???,???,???,???
glReadPixels,-1,0,void,N/A,N/A,out,fixed,N/A
glReadPixels,0,0,GLint,x,N/A,in,fixed,??
glReadPixels,1,0,GLint,y,N/A,in,fixed,??
glReadPixels,2,0,GLsizei,width,N/A,in,fixed,??
glReadPixels,3,0,GLsizei,height,N/A,in,fixed,??
glReadPixels,4,0,GLenum,format,N/A,in,fixed,??
glReadPixels,5,0,GLenum,type,N/A,in,fixed,??
glReadPixels,6,1,"void *",pixels,???,???,???,???
glRectdv,-1,0,void,N/A,N/A,out,fixed,N/A
glRectdv,0,1,"const GLdouble *",v1,???,???,???,???
glRectdv,1,1,"const GLdouble *",v2,???,???,???,???
