func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glUniform3ivARB,-1,0,void,N/A,N/A,out,fixed,N/A
glUniform3ivARB,0,0,GLint,location,N/A,in,fixed,??
glUniform3ivARB,1,0,GLsizei,count,N/A,in,fixed,??
glUniform3ivARB,2,1,"const GLint *",value,???,???,???,???
glUniform4fvARB,-1,0,void,N/A,N/A,out,fixed,N/A
glUniform4fvARB,0,0,GLint,location,N/A,in,fixed,??
glUniform4fvARB,1,0,GLsizei,count,N/A,in,fixed,??
glUniform4fvARB,2,1,"const GLfloat *",value,???,???,???,???
glUniform4ivARB,-1,0,void,N/A,N/A,out,fixed,N/A
glUniform4ivARB,0,0,GLint,location,N/A,in,fixed,??
glUniform4ivARB,1,0,GLsizei,count,N/A,in,fixed,??
glUniform4ivARB,2,1,"const GLint *",value,???,???,???,???
glUniformMatrix2fvARB,-1,0,void,N/A,N/A,out,fixed,N/A
glUniformMatrix2fvARB,0,0,GLint,location,N/A,in,fixed,??
glUniformMatrix2fvARB,1,0,GLsizei,count,N/A,in,fixed,??
glUniformMatrix2fvARB,2,0,GLboolean,transpose,N/A,in,fixed,??
glUniformMatrix2fvARB,3,1,"const GLfloat *",value,???,???,???,???
glUniformMatrix3fvARB,-1,0,void,N/A,N/A,out,fixed,N/A
glUniformMatrix3fvARB,0,0,GLint,location,N/A,in,fixed,??
glUniformMatrix3fvARB,1,0,GLsizei,count,N/A,in,fixed,??
glUniformMatrix3fvARB,2,0,GLboolean,transpose,N/A,in,fixed,??
glUniformMatrix3fvARB,3,1,"const GLfloat *",value,???,???,???,???
glUniformMatrix4fvARB,-1,0,void,N/A,N/A,out,fixed,N/A
glUniformMatrix4fvARB,0,0,GLint,location,N/A,in,fixed,??
glUniformMatrix4fvARB,1,0,GLsizei,count,N/A,in,fixed,??
glUniformMatrix4fvARB,2,0,GLboolean,transpose,N/A,in,fixed,??
glUniformMatrix4fvARB,3,1,"const GLfloat *",value,???,???,???,???
