func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glTexCoord2fNormal3fVertex3fvSUN,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord2fNormal3fVertex3fvSUN,0,1,"const GLfloat *",tc,???,???,???,???
glTexCoord2fNormal3fVertex3fvSUN,1,1,"const GLfloat *",n,???,???,???,???
glTexCoord2fNormal3fVertex3fvSUN,2,1,"const GLfloat *",v,???,???,???,???
glTexCoord2fVertex3fvSUN,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord2fVertex3fvSUN,0,1,"const GLfloat *",tc,???,???,???,???
glTexCoord2fVertex3fvSUN,1,1,"const GLfloat *",v,???,???,???,???
glTexCoord4fColor4fNormal3fVertex4fvSUN,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord4fColor4fNormal3fVertex4fvSUN,0,1,"const GLfloat *",tc,???,???,???,???
glTexCoord4fColor4fNormal3fVertex4fvSUN,1,1,"const GLfloat *",c,???,???,???,???
glTexCoord4fColor4fNormal3fVertex4fvSUN,2,1,"const GLfloat *",n,???,???,???,???
glTexCoord4fColor4fNormal3fVertex4fvSUN,3,1,"const GLfloat *",v,???,???,???,???
glTexCoord4fVertex4fvSUN,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord4fVertex4fvSUN,0,1,"const GLfloat *",tc,???,???,???,???
glTexCoord4fVertex4fvSUN,1,1,"const GLfloat *",v,???,???,???,???
