func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glBindAttribLocation,-1,0,void,N/A,N/A,out,fixed,N/A
glBindAttribLocation,0,0,GLuint,program,N/A,in,fixed,??
glBindAttribLocation,1,0,GLuint,index,N/A,in,fixed,??
glBindAttribLocation,2,1,"const GLchar *",name,???,???,???,???
glDrawBuffers,-1,0,void,N/A,N/A,out,fixed,N/A
glDrawBuffers,0,0,GLsizei,n,N/A,in,fixed,??
glDrawBuffers,1,1,"const GLenum *",bufs,???,???,???,???
glGetActiveAttrib,-1,0,void,N/A,N/A,out,fixed,N/A
glGetActiveAttrib,0,0,GLuint,program,N/A,in,fixed,??
glGetActiveAttrib,1,0,GLuint,index,N/A,in,fixed,??
glGetActiveAttrib,2,0,GLsizei,maxLength,N/A,in,fixed,??
glGetActiveAttrib,3,1,"GLsizei *",length,???,???,???,???
glGetActiveAttrib,4,1,"GLint *",size,???,???,???,???
glGetActiveAttrib,5,1,"GLenum *",type,???,???,???,???
glGetActiveAttrib,6,1,"GLchar *",name,???,???,???,???
glGetActiveUniform,-1,0,void,N/A,N/A,out,fixed,N/A
glGetActiveUniform,0,0,GLuint,program,N/A,in,fixed,??
glGetActiveUniform,1,0,GLuint,index,N/A,in,fixed,??
glGetActiveUniform,2,0,GLsizei,maxLength,N/A,in,fixed,??
glGetActiveUniform,3,1,"GLsizei *",length,???,???,???,???
glGetActiveUniform,4,1,"GLint *",size,???,???,???,???
glGetActiveUniform,5,1,"GLenum *",type,???,???,???,???
glGetActiveUniform,6,1,"GLchar *",name,???,???,???,???
glGetAttachedShaders,-1,0,void,N/A,N/A,out,fixed,N/A
glGetAttachedShaders,0,0,GLuint,program,N/A,in,fixed,??
glGetAttachedShaders,1,0,GLsizei,maxCount,N/A,in,fixed,??
glGetAttachedShaders,2,1,"GLsizei *",count,???,???,???,???
glGetAttachedShaders,3,1,"GLuint *",shaders,???,???,???,???
