func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glMultiTexCoord1dv,-1,0,void,N/A,N/A,out,fixed,N/A
glMultiTexCoord1dv,0,0,GLenum,target,N/A,in,fixed,??
glMultiTexCoord1dv,1,1,"const GLdouble *",v,???,???,???,???
glMultiTexCoord1fv,-1,0,void,N/A,N/A,out,fixed,N/A
glMultiTexCoord1fv,0,0,GLenum,target,N/A,in,fixed,??
glMultiTexCoord1fv,1,1,"const GLfloat *",v,???,???,???,???
glMultiTexCoord1iv,-1,0,void,N/A,N/A,out,fixed,N/A
glMultiTexCoord1iv,0,0,GLenum,target,N/A,in,fixed,??
glMultiTexCoord1iv,1,1,"const GLint *",v,???,???,???,???
glMultiTexCoord1sv,-1,0,void,N/A,N/A,out,fixed,N/A
glMultiTexCoord1sv,0,0,GLenum,target,N/A,in,fixed,??
glMultiTexCoord1sv,1,1,"const GLshort *",v,???,???,???,???
glMultiTexCoord2dv,-1,0,void,N/A,N/A,out,fixed,N/A
glMultiTexCoord2dv,0,0,GLenum,target,N/A,in,fixed,??
glMultiTexCoord2dv,1,1,"const GLdouble *",v,???,???,???,???
glMultiTexCoord2fv,-1,0,void,N/A,N/A,out,fixed,N/A
glMultiTexCoord2fv,0,0,GLenum,target,N/A,in,fixed,??
glMultiTexCoord2fv,1,1,"const GLfloat *",v,???,???,???,???
glMultiTexCoord2iv,-1,0,void,N/A,N/A,out,fixed,N/A
glMultiTexCoord2iv,0,0,GLenum,target,N/A,in,fixed,??
glMultiTexCoord2iv,1,1,"const GLint *",v,???,???,???,???
glMultiTexCoord2sv,-1,0,void,N/A,N/A,out,fixed,N/A
glMultiTexCoord2sv,0,0,GLenum,target,N/A,in,fixed,??
glMultiTexCoord2sv,1,1,"const GLshort *",v,???,???,???,???
glMultiTexCoord3dv,-1,0,void,N/A,N/A,out,fixed,N/A
glMultiTexCoord3dv,0,0,GLenum,target,N/A,in,fixed,??
glMultiTexCoord3dv,1,1,"const GLdouble *",v,???,???,???,???
glMultiTexCoord3fv,-1,0,void,N/A,N/A,out,fixed,N/A
glMultiTexCoord3fv,0,0,GLenum,target,N/A,in,fixed,??
glMultiTexCoord3fv,1,1,"const GLfloat *",v,???,???,???,???
glMultiTexCoord3iv,-1,0,void,N/A,N/A,out,fixed,N/A
glMultiTexCoord3iv,0,0,GLenum,target,N/A,in,fixed,??
glMultiTexCoord3iv,1,1,"const GLint *",v,???,???,???,???
