func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glUniformMatrix2x3fv,-1,0,void,N/A,N/A,out,fixed,N/A
glUniformMatrix2x3fv,0,0,GLint,location,N/A,in,fixed,??
glUniformMatrix2x3fv,1,0,GLsizei,count,N/A,in,fixed,??
glUniformMatrix2x3fv,2,0,GLboolean,transpose,N/A,in,fixed,??
glUniformMatrix2x3fv,3,1,"const GLfloat *",value,???,???,???,???
glUniformMatrix2x4fv,-1,0,void,N/A,N/A,out,fixed,N/A
glUniformMatrix2x4fv,0,0,GLint,location,N/A,in,fixed,??
glUniformMatrix2x4fv,1,0,GLsizei,count,N/A,in,fixed,??
glUniformMatrix2x4fv,2,0,GLboolean,transpose,N/A,in,fixed,??
glUniformMatrix2x4fv,3,1,"const GLfloat *",value,???,???,???,???
glUniformMatrix3x2fv,-1,0,void,N/A,N/A,out,fixed,N/A
glUniformMatrix3x2fv,0,0,GLint,location,N/A,in,fixed,??
glUniformMatrix3x2fv,1,0,GLsizei,count,N/A,in,fixed,??
glUniformMatrix3x2fv,2,0,GLboolean,transpose,N/A,in,fixed,??
glUniformMatrix3x2fv,3,1,"const GLfloat *",value,???,???,???,???
glUniformMatrix3x4fv,-1,0,void,N/A,N/A,out,fixed,N/A
glUniformMatrix3x4fv,0,0,GLint,location,N/A,in,fixed,??
glUniformMatrix3x4fv,1,0,GLsizei,count,N/A,in,fixed,??
glUniformMatrix3x4fv,2,0,GLboolean,transpose,N/A,in,fixed,??
glUniformMatrix3x4fv,3,1,"const GLfloat *",value,???,???,???,???
glUniformMatrix4x2fv,-1,0,void,N/A,N/A,out,fixed,N/A
glUniformMatrix4x2fv,0,0,GLint,location,N/A,in,fixed,??
glUniformMatrix4x2fv,1,0,GLsizei,count,N/A,in,fixed,??
glUniformMatrix4x2fv,2,0,GLboolean,transpose,N/A,in,fixed,??
glUniformMatrix4x2fv,3,1,"const GLfloat *",value,???,???,???,???
glUniformMatrix4x3fv,-1,0,void,N/A,N/A,out,fixed,N/A
glUniformMatrix4x3fv,0,0,GLint,location,N/A,in,fixed,??
glUniformMatrix4x3fv,1,0,GLsizei,count,N/A,in,fixed,??
glUniformMatrix4x3fv,2,0,GLboolean,transpose,N/A,in,fixed,??
glUniformMatrix4x3fv,3,1,"const GLfloat *",value,???,???,???,???
