func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glRectfv,-1,0,void,N/A,N/A,out,fixed,N/A
glRectfv,0,1,"const GLfloat *",v1,???,???,???,???
glRectfv,1,1,"const GLfloat *",v2,???,???,???,???
glRectiv,-1,0,void,N/A,N/A,out,fixed,N/A
glRectiv,0,1,"const GLint *",v1,???,???,???,???
glRectiv,1,1,"const GLint *",v2,???,???,???,???
glRectsv,-1,0,void,N/A,N/A,out,fixed,N/A
glRectsv,0,1,"const GLshort *",v1,???,???,???,???
glRectsv,1,1,"const GLshort *",v2,???,???,???,???
glSelectBuffer,-1,0,void,N/A,N/A,out,fixed,N/A
glSelectBuffer,0,0,GLsizei,size,N/A,in,fixed,??
glSelectBuffer,1,1,"GLuint *",buffer,???,???,???,???
glTexCoord1dv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord1dv,0,1,"const GLdouble *",v,???,???,???,???
glTexCoord1fv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord1fv,0,1,"const GLfloat *",v,???,???,???,???
glTexCoord1iv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord1iv,0,1,"const GLint *",v,???,???,???,???
glTexCoord1sv,-1,0,void,N/A,N/A,out,fixed,N/A
glTexCoord1sv,0,1,"const GLshort *",v,???,???,???,???
